run_id,checkpoint,success,termination_reason,start_x,start_y,start_z,goal_x,goal_y,goal_z,initial_distance_cm,final_distance_cm,steps,time_sec,trajectory_length_cm,mean_action_change,max_action_change,control_freq_hz,action_scale,max_step_m,goal_threshold_cm,dry_run
20260910_152605_ep11,11,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,-0.05,-0.05,0.0,0.30607850440681117,0.00036156185103122356,0.4854851775512822,0.2560785044068112,-0.04963843814896878,0.4854851775512822,7.0710678118654755,4.477482826649251,5,0.2052370700002939,3.139708888018209,0.00040236818569940145,0.0006032917562091625,20,0.05,0.03,5.0,900.0,30.0,False
20260910_152812,checkpoints/panda_reach_ppo_40000_steps,False,user_interrupt,0.3064797092722828,-0.00040911324815991873,0.4857006546348289,0.40647970927228283,0.0995908867518401,0.38570065463482894,17.320508075688775,6.97258143058215,280,14.005346652000298,11.272520703932361,0.00014701714098919183,0.00229666824452579,20,0.05,0.03,5.0,False
20260910_152835,checkpoints/panda_reach_ppo_40000_steps,False,user_interrupt,0.3070297945220999,0.00030557206064647167,0.48652756687646537,0.40702979452209986,0.10030557206064648,0.3865275668764654,17.32050807568877,6.725840383578598,114,5.701822175999951,11.520434574255713,0.00037828253698535264,0.002551253652200103,20,0.05,0.03,5.0,False
20260910_152910_ep01,1,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,0.05,0.0,0.0,0.3070485238910446,0.00030865432578373896,0.48652058688717875,0.3570485238910446,0.00030865432578373896,0.48652058688717875,4.999999999999999,4.999999999999999,1,0.005599419000191119,0.0,nan,nan,20,0.05,0.03,5.0,900.0,30.0,False
20260910_152913_ep02,2,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,0.08,0.0,0.0,0.3069563614817268,0.00021656307206387857,0.4864202685721487,0.3869563614817268,0.00021656307206387857,0.4864202685721487,8.000000000000002,4.997523066534657,7,0.30621947600002386,4.14069636480233,0.00282930064696163,0.0037883665790697176,20,0.05,0.03,5.0,900.0,30.0,False
20260910_152921_ep03,3,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,-0.05,0.0,0.0,0.3072361699649002,0.000857947176413161,0.48639797029936793,0.25723616996490023,0.000857947176413161,0.48639797029936793,4.999999999999999,4.999999999999999,1,0.005664825000167184,0.0,nan,nan,20,0.05,0.03,5.0,900.0,30.0,False
20260910_152924_ep04,4,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,0.0,0.05,0.0,0.3071287609107114,0.0005407470301421201,0.4863118530672946,0.3071287609107114,0.05054074703014212,0.4863118530672946,5.0,4.6097675755570195,2,0.05751047700005074,0.3994350476363354,0.0016504980233372482,0.0016504980233372482,20,0.05,0.03,5.0,900.0,30.0,False
20260910_154114_ep01,1,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,0.05,0.0,0.0,0.306687138932709,0.0004723348449458814,0.4863121120143691,0.356687138932709,0.0004723348449458814,0.4863121120143691,4.999999999999999,4.999999999999999,1,0.007798183999966568,0.0,nan,nan,20,0.03,0.02,5.0,900.0,30.0,False
20260910_154116_ep02,2,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,0.08,0.0,0.0,0.3066800573037933,0.0004361276107616813,0.4862746716260412,0.3866800573037933,0.0004361276107616813,0.4862746716260412,8.000000000000002,4.898555017270677,13,0.6042328439998528,4.205891248175156,0.0009873162450266403,0.001304280629766964,20,0.03,0.02,5.0,900.0,30.0,False
20260910_154120_ep03,3,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,-0.05,0.0,0.0,0.30731499824470776,0.0008459477768407995,0.48697030131319047,0.25731499824470777,0.0008459477768407995,0.48697030131319047,4.999999999999999,4.999999999999999,1,0.005876484000054916,0.0,nan,nan,20,0.03,0.02,5.0,900.0,30.0,False
20260910_154123_ep04,4,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,0.0,0.05,0.0,0.3071690541050365,0.0004984030792837674,0.48679979735505396,0.3071690541050365,0.05049840307928377,0.48679979735505396,5.0,4.742997387000466,2,0.05429865100040843,0.2592144588124209,0.0007444891601780144,0.0007444891601780144,20,0.03,0.02,5.0,900.0,30.0,False
20260910_154125_ep05,5,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,0.0,-0.05,0.0,0.30700972687462147,0.0005367212415437949,0.4866186387744229,0.30700972687462147,-0.04946327875845621,0.4866186387744229,5.0,4.8341140126954105,2,0.054783711999789375,0.1896593487388173,0.00022313471948106673,0.00022313471948106673,20,0.03,0.02,5.0,900.0,30.0,False
20260910_154126_ep06,6,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,0.0,0.0,0.05,0.30673844007602186,-0.0003044053214694514,0.4864926316527153,0.30673844007602186,-0.0003044053214694514,0.5364926316527153,5.000000000000004,4.883432306363049,2,0.055069951000405126,0.12235825730310389,1.919615515706271e-05,1.919615515706271e-05,20,0.03,0.02,5.0,900.0,30.0,False
20260910_154128_ep07,7,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,0.0,0.0,-0.05,0.3067198913188181,-0.0001915641316265595,0.4861324331144718,0.3067198913188181,-0.0001915641316265595,0.4361324331144718,4.999999999999999,4.999999999999999,1,0.005932260000008682,0.0,nan,nan,20,0.03,0.02,5.0,900.0,30.0,False
20260910_154129_ep08,8,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,0.05,0.05,0.0,0.30669549563896414,-0.00017714222419949779,0.48615573806315104,0.35669549563896413,0.049822857775800505,0.48615573806315104,7.0710678118654755,4.9355012534275104,7,0.3039338600001429,3.7551328484108693,0.0019501285717279937,0.0028953657140691233,20,0.03,0.02,5.0,900.0,30.0,False
20260910_154132_ep09,9,checkpoints/panda_reach_ppo_40000_steps,False,max_runtime,0.05,-0.05,0.0,0.3071825450132862,0.00013278299588211163,0.48574513619921433,0.35718254501328617,-0.04986721700411789,0.48574513619921433,7.0710678118654755,5.255146258311787,600,30.007735434000097,4.532661484573883,2.4475655638512474e-05,0.002565200891688123,20,0.03,0.02,5.0,900.0,30.0,False
20260910_154207_ep10,10,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,-0.05,0.05,0.0,0.3070782393911186,-9.678748831005535e-05,0.4859660957151895,0.2570782393911186,0.04990321251168995,0.4859660957151895,7.0710678118654755,4.4853956269029025,6,0.255750963000537,2.7161024471692143,0.0004984406187763552,0.000579135245476582,20,0.03,0.02,5.0,900.0,30.0,False
20260910_154209_ep11,11,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,-0.05,-0.05,0.0,0.3060751596629011,0.00039381236648294957,0.48550559599853943,0.2560751596629011,-0.049606187633517054,0.48550559599853943,7.0710678118654755,4.884262360574005,6,0.25398157200015703,2.61848799009013,7.429502881721598e-05,0.00013847058469494857,20,0.03,0.02,5.0,900.0,30.0,False
20260910_154211_ep12,12,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,0.05,0.0,0.05,0.30604491264912714,-0.00043840464416978743,0.48547297686135826,0.35604491264912713,-0.00043840464416978743,0.5354729768613583,7.071067811865478,4.976214809998381,6,0.2549928609996641,2.919946502310431,0.0004222980822049893,0.0013732234056858432,20,0.03,0.02,5.0,900.0,30.0,False
20260910_154212_ep13,13,checkpoints/panda_reach_ppo_40000_steps,False,max_runtime,0.05,0.0,-0.05,0.3060369190181959,-0.00024369262967996642,0.48578280997291395,0.3560369190181959,-0.00024369262967996642,0.43578280997291396,7.071067811865474,5.0329633339630835,600,30.00827919599942,2.1950249471765675,1.1953685899260734e-05,0.0007692006074184551,20,0.03,0.02,5.0,900.0,30.0,False
20260910_154248_ep14,14,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,-0.05,0.0,0.05,0.30726214734912805,-0.0002136764935342456,0.4867768343162752,0.25726214734912806,-0.0002136764935342456,0.5367768343162752,7.071067811865474,4.313500082152137,6,0.2534903209998447,2.764713815614723,7.040597119994032e-05,8.236750418069228e-05,20,0.03,0.02,5.0,900.0,30.0,False
20260910_154250_ep15,15,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,-0.05,0.0,-0.05,0.30607498088694185,-0.00017778905489574277,0.4857134020674713,0.25607498088694186,-0.00017778905489574277,0.43571340206747133,7.071067811865474,4.9749570194174,17,0.804373138000301,6.906035167925382,0.0010464687427572037,0.0022403781023441088,20,0.03,0.02,5.0,900.0,30.0,False
20260910_154256_ep16,16,checkpoints/panda_reach_ppo_40000_steps,True,goal_reached,0.05,0.05,0.05,0.30595018939773716,-0.00012486207649558179,0.48516092793320353,0.35595018939773715,0.04987513792350442,0.5351609279332036,8.660254037844389,4.8179025471445724,9,0.4073094940004012,5.22571961093356,0.0009436395236463088,0.0020308706096120377,20,0.03,0.02,5.0,900.0,30.0,False
20260910_154300_ep17,17,checkpoints/panda_reach_ppo_40000_steps,False,max_runtime,0.05,0.05,-0.05,0.306060653474256,0.00014361220716175335,0.4858365902772712,0.356060653474256,0.05014361220716176,0.43583659027727123,8.660254037844386,5.313384534566732,600,30.00790024899925,5.018145941398699,2.911102178323007e-05,0.0031622351039976397,20,0.03,0.02,5.0,900.0,30.0,False
